"deploymentID","speciesScientificName","year","Latitude","Longitude"
"SRGT_E07_001","Crocuta crocuta",2010,-2.51012891,34.81196633
"SRGT_E08_001","Eudorcas thomsonii",2010,-2.52950353,34.81458252
"SRGT_E08_001","Madoqua Kirkii",2010,-2.52950353,34.81458252
"SRGT_E08_001","Nanger granti",2010,-2.52950353,34.81458252
"SRGT_E08_001","Giraffa camelopardalis",2010,-2.52950353,34.81458252
"SRGT_E08_001","Loxodonta africana",2010,-2.52950353,34.81458252
"SRGT_E08_002","Eudorcas thomsonii",2010,-2.52950353,34.81458252
"SRGT_E08_002","Panthera leo",2010,-2.52950353,34.81458252
"SRGT_E08_002","Nanger granti",2010,-2.52950353,34.81458252
"SRGT_E08_002","Ardeotis kori",2010,-2.52950353,34.81458252
"SRGT_E08_002","Aepyceros melampus",2010,-2.52950353,34.81458252
"SRGT_E08_002","Giraffa camelopardalis",2010,-2.52950353,34.81458252
"SRGT_E08_002","Madoqua Kirkii",2010,-2.52950353,34.81458252
"SRGT_E08_002","Redunca redunca",2010,-2.52950353,34.81458252
"SRGT_E08_002","Otocyon megalotis",2010,-2.52950353,34.81458252
"SRGT_E09_001","Eudorcas thomsonii",2010,-2.54954656,34.81129278
"SRGT_E09_001","Nanger granti",2010,-2.54954656,34.81129278
"SRGT_E09_001","Aepyceros melampus",2010,-2.54954656,34.81129278
"SRGT_E09_001","Panthera leo",2010,-2.54954656,34.81129278
"SRGT_E09_001","Crocuta crocuta",2010,-2.54954656,34.81129278
"SRGT_E09_001","Redunca redunca",2010,-2.54954656,34.81129278
"SRGT_E09_001","Alcelaphus buselaphus",2010,-2.54954656,34.81129278
"SRGT_E09_001","Phacochoerus africanus",2010,-2.54954656,34.81129278
"SRGT_E09_001","Kobus ellipsiprymnus",2010,-2.54954656,34.81129278
"SRGT_E09_001","Equus quagga",2010,-2.54954656,34.81129278
"SRGT_E09_001","Giraffa camelopardalis",2010,-2.54954656,34.81129278
"SRGT_E09_001","Loxodonta africana",2010,-2.54954656,34.81129278
"SRGT_E09_001","Ardeotis kori",2010,-2.54954656,34.81129278
"SRGT_E10_001","Eudorcas thomsonii",2010,-2.56795297,34.81432169
"SRGT_E10_001","Redunca redunca",2010,-2.56795297,34.81432169
"SRGT_E10_001","Orycteropus afer",2010,-2.56795297,34.81432169
"SRGT_E10_001","Crocuta crocuta",2010,-2.56795297,34.81432169
"SRGT_E10_001","Phacochoerus africanus",2010,-2.56795297,34.81432169
"SRGT_E10_001","Lepus microtis",2010,-2.56795297,34.81432169
"SRGT_E12_001","Canis mesomelas",2010,-2.61010154,34.81356343
"SRGT_E12_001","Redunca redunca",2010,-2.61010154,34.81356343
"SRGT_E12_001","Orycteropus afer",2010,-2.61010154,34.81356343
"SRGT_E12_001","Crocuta crocuta",2010,-2.61010154,34.81356343
"SRGT_E12_001","Otocyon megalotis",2010,-2.61010154,34.81356343
"SRGT_E13_001","Syncerus caffer",2010,-2.62821195,34.80865307
"SRGT_E13_001","Phacochoerus africanus",2010,-2.62821195,34.80865307
"SRGT_E13_001","Eudorcas thomsonii",2010,-2.62821195,34.80865307
"SRGT_E13_001","Nanger granti",2010,-2.62821195,34.80865307
"SRGT_E13_001","Damaliscus lunatus",2010,-2.62821195,34.80865307
"SRGT_E13_001","Panthera leo",2010,-2.62821195,34.80865307
"SRGT_E13_001","Loxodonta africana",2010,-2.62821195,34.80865307
"SRGT_E13_001","Crocuta crocuta",2010,-2.62821195,34.80865307
"SRGT_E13_001","Redunca redunca",2010,-2.62821195,34.80865307
"SRGT_E13_001","Acinonyx jubatus",2010,-2.62821195,34.80865307
"SRGT_E13_001","Equus quagga",2010,-2.62821195,34.80865307
"SRGT_F02_001","Redunca redunca",2010,-2.40758142,34.83532799
"SRGT_F02_001","Alcelaphus buselaphus",2010,-2.40758142,34.83532799
"SRGT_F02_001","Eudorcas thomsonii",2010,-2.40758142,34.83532799
"SRGT_F02_001","Equus quagga",2010,-2.40758142,34.83532799
"SRGT_F02_001","Ardeotis kori",2010,-2.40758142,34.83532799
"SRGT_F02_001","Loxodonta africana",2010,-2.40758142,34.83532799
"SRGT_F02_001","Aepyceros melampus",2010,-2.40758142,34.83532799
"SRGT_F02_001","Giraffa camelopardalis",2010,-2.40758142,34.83532799
"SRGT_F02_001","Madoqua Kirkii",2010,-2.40758142,34.83532799
"SRGT_F02_001","Papio anubis",2010,-2.40758142,34.83532799
"SRGT_F02_001","Syncerus caffer",2010,-2.40758142,34.83532799
"SRGT_F02_001","Connochaetes taurinus",2010,-2.40758142,34.83532799
"SRGT_F02_001","Crocuta crocuta",2010,-2.40758142,34.83532799
"SRGT_F02_001","Proteles cristata",2010,-2.40758142,34.83532799
"SRGT_F02_001","Canis mesomelas",2010,-2.40758142,34.83532799
"SRGT_F02_001","Phacochoerus africanus",2010,-2.40758142,34.83532799
"SRGT_F02_001","Otocyon megalotis",2010,-2.40758142,34.83532799
"SRGT_F02_001","Mungos mungo",2010,-2.40758142,34.83532799
"SRGT_F02_002","Crocuta crocuta",2010,-2.40758142,34.83532799
"SRGT_F02_002","Giraffa camelopardalis",2010,-2.40758142,34.83532799
"SRGT_F02_002","Lepus microtis",2010,-2.40758142,34.83532799
"SRGT_F02_002","Equus quagga",2010,-2.40758142,34.83532799
"SRGT_F02_002","Madoqua Kirkii",2010,-2.40758142,34.83532799
"SRGT_F02_002","Papio anubis",2010,-2.40758142,34.83532799
"SRGT_F02_002","Syncerus caffer",2010,-2.40758142,34.83532799
"SRGT_F02_002","Loxodonta africana",2010,-2.40758142,34.83532799
"SRGT_F02_002","Orycteropus afer",2010,-2.40758142,34.83532799
"SRGT_F02_002","Alcelaphus buselaphus",2010,-2.40758142,34.83532799
"SRGT_F02_002","Hippopotamus amphibius",2010,-2.40758142,34.83532799
"SRGT_F03_001","Eudorcas thomsonii",2010,-2.42716857,34.83451823
"SRGT_F03_001","Redunca redunca",2010,-2.42716857,34.83451823
"SRGT_F03_001","Equus quagga",2010,-2.42716857,34.83451823
"SRGT_F03_001","Aepyceros melampus",2010,-2.42716857,34.83451823
"SRGT_F03_001","Alcelaphus buselaphus",2010,-2.42716857,34.83451823
"SRGT_F03_001","Giraffa camelopardalis",2010,-2.42716857,34.83451823
"SRGT_F03_002","Equus quagga",2010,-2.42716857,34.83451823
"SRGT_F03_002","Giraffa camelopardalis",2010,-2.42716857,34.83451823
"SRGT_F03_002","Aepyceros melampus",2010,-2.42716857,34.83451823
"SRGT_F03_002","Mungos mungo",2010,-2.42716857,34.83451823
"SRGT_F03_002","Redunca redunca",2010,-2.42716857,34.83451823
"SRGT_F03_002","Papio anubis",2010,-2.42716857,34.83451823
"SRGT_F03_002","Hippopotamus amphibius",2010,-2.42716857,34.83451823
"SRGT_F03_002","Damaliscus lunatus",2010,-2.42716857,34.83451823
"SRGT_F03_002","Crocuta crocuta",2010,-2.42716857,34.83451823
"SRGT_F04_001","Aepyceros melampus",2010,-2.44815642,34.83436685
"SRGT_F04_001","Eudorcas thomsonii",2010,-2.44815642,34.83436685
"SRGT_F04_001","Damaliscus lunatus",2010,-2.44815642,34.83436685
"SRGT_F04_001","Nanger granti",2010,-2.44815642,34.83436685
"SRGT_F04_001","Equus quagga",2010,-2.44815642,34.83436685
"SRGT_F04_001","Redunca redunca",2010,-2.44815642,34.83436685
"SRGT_F04_001","Madoqua Kirkii",2010,-2.44815642,34.83436685
"SRGT_F04_001","Ardeotis kori",2010,-2.44815642,34.83436685
"SRGT_F04_001","Giraffa camelopardalis",2010,-2.44815642,34.83436685
"SRGT_F04_001","Crocuta crocuta",2010,-2.44815642,34.83436685
"SRGT_F04_001","Phacochoerus africanus",2010,-2.44815642,34.83436685
"SRGT_F05_001","Eudorcas thomsonii",2010,-2.4670491,34.83227091
"SRGT_F05_001","Nanger granti",2010,-2.4670491,34.83227091
"SRGT_F05_001","Equus quagga",2010,-2.4670491,34.83227091
"SRGT_F05_001","Madoqua Kirkii",2010,-2.4670491,34.83227091
"SRGT_F05_001","Crocuta crocuta",2010,-2.4670491,34.83227091
"SRGT_F05_001","Canis mesomelas",2010,-2.4670491,34.83227091
"SRGT_F05_001","Ardeotis kori",2010,-2.4670491,34.83227091
"SRGT_F05_002","Eudorcas thomsonii",2010,-2.4670491,34.83227091
"SRGT_F05_002","Equus quagga",2010,-2.4670491,34.83227091
"SRGT_F05_002","Giraffa camelopardalis",2010,-2.4670491,34.83227091
"SRGT_F05_002","Ardeotis kori",2010,-2.4670491,34.83227091
"SRGT_F05_002","Nanger granti",2010,-2.4670491,34.83227091
"SRGT_F05_002","Otocyon megalotis",2010,-2.4670491,34.83227091
"SRGT_F05_002","Connochaetes taurinus",2010,-2.4670491,34.83227091
"SRGT_F05_002","Damaliscus lunatus",2010,-2.4670491,34.83227091
"SRGT_F05_002","Madoqua Kirkii",2010,-2.4670491,34.83227091
"SRGT_F05_002","Panthera leo",2010,-2.4670491,34.83227091
"SRGT_F05_002","Phacochoerus africanus",2010,-2.4670491,34.83227091
"SRGT_F05_002","Crocuta crocuta",2010,-2.4670491,34.83227091
"SRGT_F05_002","Hippopotamus amphibius",2010,-2.4670491,34.83227091
"SRGT_F05_002","Felis silvestris",2010,-2.4670491,34.83227091
"SRGT_F05_002","Hystrix cristata",2010,-2.4670491,34.83227091
"SRGT_F05_002","Civettictis civetta",2010,-2.4670491,34.83227091
"SRGT_F05_002","Canis mesomelas",2010,-2.4670491,34.83227091
"SRGT_F05_002","Alcelaphus buselaphus",2010,-2.4670491,34.83227091
"SRGT_F06_001","Loxodonta africana",2010,-2.48752703,34.83466357
"SRGT_F06_001","Syncerus caffer",2010,-2.48752703,34.83466357
"SRGT_F06_001","Redunca redunca",2010,-2.48752703,34.83466357
"SRGT_F06_001","Giraffa camelopardalis",2010,-2.48752703,34.83466357
"SRGT_F06_001","Hippopotamus amphibius",2010,-2.48752703,34.83466357
"SRGT_F06_001","Mungos mungo",2010,-2.48752703,34.83466357
"SRGT_F06_001","Madoqua Kirkii",2010,-2.48752703,34.83466357
"SRGT_F06_001","Nanger granti",2010,-2.48752703,34.83466357
"SRGT_F06_001","Lepus microtis",2010,-2.48752703,34.83466357
"SRGT_F06_001","Papio anubis",2010,-2.48752703,34.83466357
"SRGT_F06_001","Chlorocebus pygerythrus",2010,-2.48752703,34.83466357
"SRGT_F06_001","Phacochoerus africanus",2010,-2.48752703,34.83466357
"SRGT_F06_001","Connochaetes taurinus",2010,-2.48752703,34.83466357
"SRGT_F06_001","Acinonyx jubatus",2010,-2.48752703,34.83466357
"SRGT_F08_001","Loxodonta africana",2010,-2.52876461,34.83196086
"SRGT_F08_001","Eudorcas thomsonii",2010,-2.52876461,34.83196086
"SRGT_F08_001","Nanger granti",2010,-2.52876461,34.83196086
"SRGT_F08_001","Civettictis civetta",2010,-2.52876461,34.83196086
"SRGT_F08_001","Crocuta crocuta",2010,-2.52876461,34.83196086
"SRGT_F08_001","Ardeotis kori",2010,-2.52876461,34.83196086
"SRGT_F08_002","Eudorcas thomsonii",2010,-2.52876461,34.83196086
"SRGT_F08_002","Crocuta crocuta",2010,-2.52876461,34.83196086
"SRGT_F08_002","Giraffa camelopardalis",2010,-2.52876461,34.83196086
"SRGT_F08_002","Nanger granti",2010,-2.52876461,34.83196086
"SRGT_F08_002","Equus quagga",2010,-2.52876461,34.83196086
"SRGT_F08_002","Alcelaphus buselaphus",2010,-2.52876461,34.83196086
"SRGT_F08_002","Damaliscus lunatus",2010,-2.52876461,34.83196086
"SRGT_F08_002","Ardeotis kori",2010,-2.52876461,34.83196086
"SRGT_F08_002","Loxodonta africana",2010,-2.52876461,34.83196086
"SRGT_F08_002","Phacochoerus africanus",2010,-2.52876461,34.83196086
"SRGT_F09_001","Nanger granti",2010,-2.54694563,34.83436907
"SRGT_F09_001","Redunca redunca",2010,-2.54694563,34.83436907
"SRGT_F09_001","Madoqua Kirkii",2010,-2.54694563,34.83436907
"SRGT_F09_001","Giraffa camelopardalis",2010,-2.54694563,34.83436907
"SRGT_F09_001","Eudorcas thomsonii",2010,-2.54694563,34.83436907
"SRGT_F09_001","Otocyon megalotis",2010,-2.54694563,34.83436907
"SRGT_F09_002","Acinonyx jubatus",2010,-2.54694563,34.83436907
"SRGT_F09_002","Giraffa camelopardalis",2010,-2.54694563,34.83436907
"SRGT_F09_002","Redunca redunca",2010,-2.54694563,34.83436907
"SRGT_F09_002","Loxodonta africana",2010,-2.54694563,34.83436907
"SRGT_F09_002","Equus quagga",2010,-2.54694563,34.83436907
"SRGT_F09_002","Madoqua Kirkii",2010,-2.54694563,34.83436907
"SRGT_F10_001","Acinonyx jubatus",2010,-2.56425362,34.82761436
"SRGT_F10_001","Loxodonta africana",2010,-2.56425362,34.82761436
"SRGT_F10_001","Redunca redunca",2010,-2.56425362,34.82761436
"SRGT_F10_001","Phacochoerus africanus",2010,-2.56425362,34.82761436
"SRGT_F10_001","Ardeotis kori",2010,-2.56425362,34.82761436
"SRGT_F10_001","Leptailurus serval",2010,-2.56425362,34.82761436
"SRGT_F10_001","Madoqua Kirkii",2010,-2.56425362,34.82761436
"SRGT_F10_001","Panthera leo",2010,-2.56425362,34.82761436
"SRGT_F10_001","Connochaetes taurinus",2010,-2.56425362,34.82761436
"SRGT_F10_001","Syncerus caffer",2010,-2.56425362,34.82761436
"SRGT_F10_001","Crocuta crocuta",2010,-2.56425362,34.82761436
"SRGT_F10_001","Canis mesomelas",2010,-2.56425362,34.82761436
"SRGT_F11_001","Crocuta crocuta",2010,-2.58636383,34.83919962
"SRGT_F11_001","Redunca redunca",2010,-2.58636383,34.83919962
"SRGT_F11_001","Loxodonta africana",2010,-2.58636383,34.83919962
"SRGT_F11_001","Panthera leo",2010,-2.58636383,34.83919962
"SRGT_F11_001","Acinonyx jubatus",2010,-2.58636383,34.83919962
"SRGT_F12_001","Nanger granti",2010,-2.61249497,34.83410337
"SRGT_F12_001","Redunca redunca",2010,-2.61249497,34.83410337
"SRGT_F12_001","Leptailurus serval",2010,-2.61249497,34.83410337
"SRGT_F12_001","Giraffa camelopardalis",2010,-2.61249497,34.83410337
"SRGT_F12_001","Panthera leo",2010,-2.61249497,34.83410337
"SRGT_F12_001","Loxodonta africana",2010,-2.61249497,34.83410337
"SRGT_F12_001","Madoqua Kirkii",2010,-2.61249497,34.83410337
"SRGT_F12_001","Panthera pardus",2010,-2.61249497,34.83410337
"SRGT_F12_001","Hippopotamus amphibius",2010,-2.61249497,34.83410337
"SRGT_F12_001","Connochaetes taurinus",2010,-2.61249497,34.83410337
"SRGT_F12_001","Acinonyx jubatus",2010,-2.61249497,34.83410337
"SRGT_F12_001","Tragelaphus scriptus",2010,-2.61249497,34.83410337
"SRGT_F12_001","Crocuta crocuta",2010,-2.61249497,34.83410337
"SRGT_F12_001","Eudorcas thomsonii",2010,-2.61249497,34.83410337
"SRGT_F12_001","Ardeotis kori",2010,-2.61249497,34.83410337
"SRGT_G01_001","Eudorcas thomsonii",2010,-2.38674113,34.85345966
"SRGT_G01_001","Papio anubis",2010,-2.38674113,34.85345966
"SRGT_G01_001","Phacochoerus africanus",2010,-2.38674113,34.85345966
"SRGT_G01_001","Nanger granti",2010,-2.38674113,34.85345966
"SRGT_G01_001","Aepyceros melampus",2010,-2.38674113,34.85345966
"SRGT_G01_001","Syncerus caffer",2010,-2.38674113,34.85345966
"SRGT_G01_001","Connochaetes taurinus",2010,-2.38674113,34.85345966
"SRGT_G01_001","Equus quagga",2010,-2.38674113,34.85345966
"SRGT_G01_001","Crocuta crocuta",2010,-2.38674113,34.85345966
"SRGT_G01_001","Madoqua Kirkii",2010,-2.38674113,34.85345966
"SRGT_G01_001","Loxodonta africana",2010,-2.38674113,34.85345966
"SRGT_G01_001","Taurotragus oryx",2010,-2.38674113,34.85345966
"SRGT_G01_001","Alcelaphus buselaphus",2010,-2.38674113,34.85345966
"SRGT_G01_001","Giraffa camelopardalis",2010,-2.38674113,34.85345966
"SRGT_G02_001","Aepyceros melampus",2010,-2.40671538,34.85377421
"SRGT_G02_001","Redunca redunca",2010,-2.40671538,34.85377421
"SRGT_G02_001","Lepus microtis",2010,-2.40671538,34.85377421
"SRGT_G02_001","Madoqua Kirkii",2010,-2.40671538,34.85377421
"SRGT_G02_001","Papio anubis",2010,-2.40671538,34.85377421
"SRGT_G02_001","Phacochoerus africanus",2010,-2.40671538,34.85377421
"SRGT_G02_001","Giraffa camelopardalis",2010,-2.40671538,34.85377421
"SRGT_G02_001","Equus quagga",2010,-2.40671538,34.85377421
"SRGT_G02_001","Eudorcas thomsonii",2010,-2.40671538,34.85377421
"SRGT_G02_001","Nanger granti",2010,-2.40671538,34.85377421
"SRGT_G02_001","Syncerus caffer",2010,-2.40671538,34.85377421
"SRGT_G02_001","Crocuta crocuta",2010,-2.40671538,34.85377421
"SRGT_G02_001","Connochaetes taurinus",2010,-2.40671538,34.85377421
"SRGT_G02_001","Alcelaphus buselaphus",2010,-2.40671538,34.85377421
"SRGT_G03_001","Panthera pardus",2010,-2.42664453,34.85399005
"SRGT_G03_001","Syncerus caffer",2010,-2.42664453,34.85399005
"SRGT_G03_001","Giraffa camelopardalis",2010,-2.42664453,34.85399005
"SRGT_G03_001","Papio anubis",2010,-2.42664453,34.85399005
"SRGT_G03_001","Madoqua Kirkii",2010,-2.42664453,34.85399005
"SRGT_G03_001","Crocuta crocuta",2010,-2.42664453,34.85399005
"SRGT_G03_001","Redunca redunca",2010,-2.42664453,34.85399005
"SRGT_G03_001","Phacochoerus africanus",2010,-2.42664453,34.85399005
"SRGT_G03_002","Kobus ellipsiprymnus",2010,-2.42664453,34.85399005
"SRGT_G03_002","Syncerus caffer",2010,-2.42664453,34.85399005
"SRGT_G03_002","Equus quagga",2010,-2.42664453,34.85399005
"SRGT_G03_002","Mungos mungo",2010,-2.42664453,34.85399005
"SRGT_G03_002","Leptailurus serval",2010,-2.42664453,34.85399005
"SRGT_G03_002","Eudorcas thomsonii",2010,-2.42664453,34.85399005
"SRGT_G03_002","Papio anubis",2010,-2.42664453,34.85399005
"SRGT_G03_002","Aepyceros melampus",2010,-2.42664453,34.85399005
"SRGT_G03_002","Connochaetes taurinus",2010,-2.42664453,34.85399005
"SRGT_G03_002","Crocuta crocuta",2010,-2.42664453,34.85399005
"SRGT_G03_003","Papio anubis",2010,-2.42664453,34.85399005
"SRGT_G03_003","Crocuta crocuta",2010,-2.42664453,34.85399005
"SRGT_G03_003","Kobus ellipsiprymnus",2010,-2.42664453,34.85399005
"SRGT_G03_003","Syncerus caffer",2010,-2.42664453,34.85399005
"SRGT_G03_003","Redunca redunca",2010,-2.42664453,34.85399005
"SRGT_G03_003","Phacochoerus africanus",2010,-2.42664453,34.85399005
"SRGT_G03_003","Hystrix cristata",2010,-2.42664453,34.85399005
"SRGT_G03_003","Loxodonta africana",2010,-2.42664453,34.85399005
"SRGT_G03_003","Equus quagga",2010,-2.42664453,34.85399005
"SRGT_G03_003","Giraffa camelopardalis",2010,-2.42664453,34.85399005
"SRGT_G03_003","Civettictis civetta",2010,-2.42664453,34.85399005
"SRGT_G03_003","Eudorcas thomsonii",2010,-2.42664453,34.85399005
"SRGT_G04_001","Eudorcas thomsonii",2010,-2.44787631,34.85383031
"SRGT_G04_001","Giraffa camelopardalis",2010,-2.44787631,34.85383031
"SRGT_G04_001","Papio anubis",2010,-2.44787631,34.85383031
"SRGT_G04_001","Crocuta crocuta",2010,-2.44787631,34.85383031
"SRGT_G04_001","Equus quagga",2010,-2.44787631,34.85383031
"SRGT_G04_001","Nanger granti",2010,-2.44787631,34.85383031
"SRGT_G04_001","Orycteropus afer",2010,-2.44787631,34.85383031
"SRGT_G04_001","Madoqua Kirkii",2010,-2.44787631,34.85383031
"SRGT_G05_001","Acinonyx jubatus",2010,-2.46700204,34.85307454
"SRGT_G05_001","Eudorcas thomsonii",2010,-2.46700204,34.85307454
"SRGT_G05_001","Crocuta crocuta",2010,-2.46700204,34.85307454
"SRGT_G05_001","Giraffa camelopardalis",2010,-2.46700204,34.85307454
"SRGT_G06_001","Acinonyx jubatus",2010,-2.48697447,34.85464866
"SRGT_G06_001","Eudorcas thomsonii",2010,-2.48697447,34.85464866
"SRGT_G06_001","Canis mesomelas",2010,-2.48697447,34.85464866
"SRGT_G06_001","Alcelaphus buselaphus",2010,-2.48697447,34.85464866
"SRGT_G06_001","Ardeotis kori",2010,-2.48697447,34.85464866
"SRGT_G06_001","Madoqua Kirkii",2010,-2.48697447,34.85464866
"SRGT_G06_001","Orycteropus afer",2010,-2.48697447,34.85464866
"SRGT_G06_001","Crocuta crocuta",2010,-2.48697447,34.85464866
"SRGT_G06_001","Giraffa camelopardalis",2010,-2.48697447,34.85464866
"SRGT_G06_001","Nanger granti",2010,-2.48697447,34.85464866
"SRGT_G06_001","Connochaetes taurinus",2010,-2.48697447,34.85464866
"SRGT_G06_001","Equus quagga",2010,-2.48697447,34.85464866
"SRGT_G07_001","Giraffa camelopardalis",2010,-2.50636231,34.85397459
"SRGT_G07_001","Eudorcas thomsonii",2010,-2.50636231,34.85397459
"SRGT_G07_001","Nanger granti",2010,-2.50636231,34.85397459
"SRGT_G07_001","Loxodonta africana",2010,-2.50636231,34.85397459
"SRGT_G07_001","Phacochoerus africanus",2010,-2.50636231,34.85397459
"SRGT_G07_001","Ardeotis kori",2010,-2.50636231,34.85397459
"SRGT_G07_002","Crocuta crocuta",2010,-2.50636231,34.85397459
"SRGT_G07_002","Equus quagga",2010,-2.50636231,34.85397459
"SRGT_G07_002","Syncerus caffer",2010,-2.50636231,34.85397459
"SRGT_G07_002","Connochaetes taurinus",2010,-2.50636231,34.85397459
"SRGT_G07_002","Lepus microtis",2010,-2.50636231,34.85397459
"SRGT_G07_002","Eudorcas thomsonii",2010,-2.50636231,34.85397459
"SRGT_G07_002","Leptailurus serval",2010,-2.50636231,34.85397459
"SRGT_G07_002","Giraffa camelopardalis",2010,-2.50636231,34.85397459
"SRGT_G07_002","Loxodonta africana",2010,-2.50636231,34.85397459
"SRGT_G07_002","Otocyon megalotis",2010,-2.50636231,34.85397459
"SRGT_G08_001","Nanger granti",2010,-2.52884157,34.85406032
"SRGT_G08_001","Eudorcas thomsonii",2010,-2.52884157,34.85406032
"SRGT_G08_001","Crocuta crocuta",2010,-2.52884157,34.85406032
"SRGT_G08_001","Madoqua Kirkii",2010,-2.52884157,34.85406032
"SRGT_G08_001","Damaliscus lunatus",2010,-2.52884157,34.85406032
"SRGT_G08_001","Ardeotis kori",2010,-2.52884157,34.85406032
"SRGT_G09_001","Crocuta crocuta",2010,-2.55168439,34.85285216
"SRGT_G09_001","Connochaetes taurinus",2010,-2.55168439,34.85285216
"SRGT_G09_001","Hyaena hyaena",2010,-2.55168439,34.85285216
"SRGT_G09_001","Panthera leo",2010,-2.55168439,34.85285216
"SRGT_G09_001","Redunca redunca",2010,-2.55168439,34.85285216
"SRGT_G09_001","Phacochoerus africanus",2010,-2.55168439,34.85285216
"SRGT_G09_001","Leptailurus serval",2010,-2.55168439,34.85285216
"SRGT_G09_001","Otocyon megalotis",2010,-2.55168439,34.85285216
"SRGT_G09_001","Orycteropus afer",2010,-2.55168439,34.85285216
"SRGT_G09_001","Loxodonta africana",2010,-2.55168439,34.85285216
"SRGT_G09_001","Lepus microtis",2010,-2.55168439,34.85285216
"SRGT_G09_001","Equus quagga",2010,-2.55168439,34.85285216
"SRGT_G09_001","Canis mesomelas",2010,-2.55168439,34.85285216
"SRGT_G10_001","Equus quagga",2010,-2.56720046,34.85330601
"SRGT_G10_001","Loxodonta africana",2010,-2.56720046,34.85330601
"SRGT_G10_001","Crocuta crocuta",2010,-2.56720046,34.85330601
"SRGT_G10_001","Redunca redunca",2010,-2.56720046,34.85330601
"SRGT_G10_001","Alcelaphus buselaphus",2010,-2.56720046,34.85330601
"SRGT_G10_001","Eudorcas thomsonii",2010,-2.56720046,34.85330601
"SRGT_G10_001","Nanger granti",2010,-2.56720046,34.85330601
"SRGT_G10_001","Phacochoerus africanus",2010,-2.56720046,34.85330601
"SRGT_G10_001","Connochaetes taurinus",2010,-2.56720046,34.85330601
"SRGT_G10_001","Acinonyx jubatus",2010,-2.56720046,34.85330601
"SRGT_G10_001","Syncerus caffer",2010,-2.56720046,34.85330601
"SRGT_G11_001","Crocuta crocuta",2010,-2.5886138,34.85264468
"SRGT_G11_001","Ardeotis kori",2010,-2.5886138,34.85264468
"SRGT_G11_001","Loxodonta africana",2010,-2.5886138,34.85264468
"SRGT_G12_001","Alcelaphus buselaphus",2010,-2.60697991,34.85805723
"SRGT_G12_001","Redunca redunca",2010,-2.60697991,34.85805723
"SRGT_G12_001","Panthera leo",2010,-2.60697991,34.85805723
"SRGT_G12_001","Loxodonta africana",2010,-2.60697991,34.85805723
"SRGT_G12_001","Syncerus caffer",2010,-2.60697991,34.85805723
"SRGT_G12_001","Nanger granti",2010,-2.60697991,34.85805723
"SRGT_G13_001","Leptailurus serval",2010,-2.6329898,34.85533521
"SRGT_G13_001","Mellivora capensis",2010,-2.6329898,34.85533521
"SRGT_G13_001","Ardeotis kori",2010,-2.6329898,34.85533521
"SRGT_G13_001","Phacochoerus africanus",2010,-2.6329898,34.85533521
"SRGT_G13_001","Redunca redunca",2010,-2.6329898,34.85533521
"SRGT_H01_001","Crocuta crocuta",2010,-2.38697308,34.87566459
"SRGT_H01_001","Mungos mungo",2010,-2.38697308,34.87566459
"SRGT_H01_001","Madoqua Kirkii",2010,-2.38697308,34.87566459
"SRGT_H01_001","Giraffa camelopardalis",2010,-2.38697308,34.87566459
"SRGT_H01_001","Eudorcas thomsonii",2010,-2.38697308,34.87566459
"SRGT_H01_001","Alcelaphus buselaphus",2010,-2.38697308,34.87566459
"SRGT_H01_001","Papio anubis",2010,-2.38697308,34.87566459
"SRGT_H01_001","Hyaena hyaena",2010,-2.38697308,34.87566459
"SRGT_H01_001","Lepus microtis",2010,-2.38697308,34.87566459
"SRGT_H01_001","Equus quagga",2010,-2.38697308,34.87566459
"SRGT_H01_001","Otocyon megalotis",2010,-2.38697308,34.87566459
"SRGT_H01_001","Taurotragus oryx",2010,-2.38697308,34.87566459
"SRGT_H01_001","Phacochoerus africanus",2010,-2.38697308,34.87566459
"SRGT_H01_001","Civettictis civetta",2010,-2.38697308,34.87566459
"SRGT_H01_001","Aepyceros melampus",2010,-2.38697308,34.87566459
"SRGT_H01_001","Syncerus caffer",2010,-2.38697308,34.87566459
"SRGT_H01_001","Genetta genetta",2010,-2.38697308,34.87566459
"SRGT_H02_001","Giraffa camelopardalis",2010,-2.40734721,34.87432588
"SRGT_H02_001","Crocuta crocuta",2010,-2.40734721,34.87432588
"SRGT_H02_001","Equus quagga",2010,-2.40734721,34.87432588
"SRGT_H02_001","Phacochoerus africanus",2010,-2.40734721,34.87432588
"SRGT_H02_001","Eudorcas thomsonii",2010,-2.40734721,34.87432588
"SRGT_H02_001","Orycteropus afer",2010,-2.40734721,34.87432588
"SRGT_H02_001","Damaliscus lunatus",2010,-2.40734721,34.87432588
"SRGT_H02_001","Nanger granti",2010,-2.40734721,34.87432588
"SRGT_H02_001","Papio anubis",2010,-2.40734721,34.87432588
"SRGT_H02_001","Syncerus caffer",2010,-2.40734721,34.87432588
"SRGT_H02_001","Panthera leo",2010,-2.40734721,34.87432588
"SRGT_H02_001","Otocyon megalotis",2010,-2.40734721,34.87432588
"SRGT_H02_001","Madoqua Kirkii",2010,-2.40734721,34.87432588
"SRGT_H02_001","Loxodonta africana",2010,-2.40734721,34.87432588
"SRGT_H02_001","Mungos mungo",2010,-2.40734721,34.87432588
"SRGT_H02_001","Connochaetes taurinus",2010,-2.40734721,34.87432588
"SRGT_H02_001","Alcelaphus buselaphus",2010,-2.40734721,34.87432588
