"speciesScientificName","order"
"Pteropus tonganus","Chiroptera"
"Pteropus tonganus","Chiroptera"
"Pteropus tonganus","Chiroptera"
"Pteropus tonganus","Chiroptera"
"Pteropus tonganus","Chiroptera"
"Pteropus tonganus","Chiroptera"
"Pteropus tonganus","Chiroptera"
"Pteropus tonganus","Chiroptera"
"Pteropus tonganus","Chiroptera"
"Pteropus tonganus","Chiroptera"
"Pteropus tonganus","Chiroptera"
"Pteropus tonganus","Chiroptera"
"Pteropus tonganus","Chiroptera"
"Pteropus tonganus","Chiroptera"
"Pteropus tonganus","Chiroptera"
"Pteropus tonganus","Chiroptera"
"Pteropus tonganus","Chiroptera"
"Pteropus tonganus","Chiroptera"
"Gerbillus stigmonyx","Rodentia"
"Thylogale billardierii","Diprotodontia"
"Thylogale billardierii","Diprotodontia"
"Thylogale billardierii","Diprotodontia"
"Thylogale billardierii","Diprotodontia"
"Spermophilopsis leptodactylus","Rodentia"
"Akodon subfuscus","Rodentia"
"Macropus antilopinus","Diprotodontia"
"Neacomys pictus","Rodentia"
"Ovis ammon","Cetartiodactyla"
"Ovis ammon","Cetartiodactyla"
"Ovis ammon","Cetartiodactyla"
"Ovis ammon","Cetartiodactyla"
"Ovis ammon","Cetartiodactyla"
"Ovis ammon","Cetartiodactyla"
"Ovis ammon","Cetartiodactyla"
"Ovis ammon","Cetartiodactyla"
"Ovis ammon","Cetartiodactyla"
"Ovis ammon","Cetartiodactyla"
"Ovis ammon","Cetartiodactyla"
"Ovis ammon","Cetartiodactyla"
"Ovis ammon","Cetartiodactyla"
"Ovis ammon","Cetartiodactyla"
"Ovis ammon","Cetartiodactyla"
"Ovis ammon","Cetartiodactyla"
"Ovis ammon","Cetartiodactyla"
"Ovis ammon","Cetartiodactyla"
"Ovis ammon","Cetartiodactyla"
"Ovis ammon","Cetartiodactyla"
"Ovis ammon","Cetartiodactyla"
"Ovis ammon","Cetartiodactyla"
"Ovis ammon","Cetartiodactyla"
"Ovis ammon","Cetartiodactyla"
"Ovis ammon","Cetartiodactyla"
"Ovis ammon","Cetartiodactyla"
"Lepus timidus","Lagomorpha"
"Lepus timidus","Lagomorpha"
"Lepus timidus","Lagomorpha"
"Lepus timidus","Lagomorpha"
"Lepus timidus","Lagomorpha"
"Lepus timidus","Lagomorpha"
"Lepus timidus","Lagomorpha"
"Lepus timidus","Lagomorpha"
"Lepus timidus","Lagomorpha"
"Arctonyx collaris","Carnivora"
"Arctonyx collaris","Carnivora"
"Arctonyx collaris","Carnivora"
"Alticola semicanus","Rodentia"
"Pithecia albicans","Primates"
"Micronycteris matses","Chiroptera"
"Moschus cupreus","Cetartiodactyla"
"Dermanura cinerea","Chiroptera"
"Paratriaenops auritus","Chiroptera"
"Plecturocebus vieirai","Primates"
"Sorex preblei","Eulipotyphla"
"Chaetodipus artus","Rodentia"
"Scapanulus oweni","Eulipotyphla"
"Cercocebus galeritus","Primates"
"Vespadelus finlaysoni","Chiroptera"
"Vespadelus finlaysoni","Chiroptera"
"Vespadelus finlaysoni","Chiroptera"
"Mustela frenata","Carnivora"
"Phyllotis haggardi","Rodentia"
"Thyroptera devivoi","Chiroptera"
"Ctenodactylus vali","Rodentia"
"Millardia meltada","Rodentia"
"Callosciurus erythraeus","Rodentia"
"Callosciurus erythraeus","Rodentia"
"Redunca arundinum","Cetartiodactyla"
"Redunca arundinum","Cetartiodactyla"
"Redunca arundinum","Cetartiodactyla"
"Phodopus campbelli","Rodentia"
"Necromys amoenus","Rodentia"
"Otomops secundus","Chiroptera"
"Mandrillus leucophaeus","Primates"
"Mandrillus leucophaeus","Primates"
"Crocidura ultima","Eulipotyphla"
"Piliocolobus oustaleti","Primates"
"Elephantulus edwardii","Macroscelidea"
"Varecia rubra","Primates"
"Ursus arctos","Carnivora"
"Ursus arctos","Carnivora"
"Ursus arctos","Carnivora"
"Ursus arctos","Carnivora"
"Ursus arctos","Carnivora"
"Ursus arctos","Carnivora"
"Ursus arctos","Carnivora"
"Ursus arctos","Carnivora"
"Ursus arctos","Carnivora"
"Ursus arctos","Carnivora"
"Ursus arctos","Carnivora"
"Ursus arctos","Carnivora"
"Ursus arctos","Carnivora"
"Ursus arctos","Carnivora"
"Ursus arctos","Carnivora"
"Ursus arctos","Carnivora"
"Ursus arctos","Carnivora"
"Ursus arctos","Carnivora"
"Ursus arctos","Carnivora"
"Ursus arctos","Carnivora"
"Ursus arctos","Carnivora"
"Ursus arctos","Carnivora"
"Ursus arctos","Carnivora"
"Ursus arctos","Carnivora"
"Ursus arctos","Carnivora"
"Ursus arctos","Carnivora"
"Ursus arctos","Carnivora"
"Ursus arctos","Carnivora"
"Ursus arctos","Carnivora"
"Ursus arctos","Carnivora"
"Ursus arctos","Carnivora"
"Ursus arctos","Carnivora"
"Ursus arctos","Carnivora"
"Ursus arctos","Carnivora"
"Ursus arctos","Carnivora"
"Ursus arctos","Carnivora"
"Ursus arctos","Carnivora"
"Ursus arctos","Carnivora"
"Ursus arctos","Carnivora"
"Ursus arctos","Carnivora"
"Ursus arctos","Carnivora"
"Ursus arctos","Carnivora"
"Ursus arctos","Carnivora"
"Ursus arctos","Carnivora"
"Falsistrellus tasmaniensis","Chiroptera"
"Falsistrellus tasmaniensis","Chiroptera"
"Herpestes pulverulentus","Carnivora"
"Antilope cervicapra","Cetartiodactyla"
"Antilope cervicapra","Cetartiodactyla"
"Dipodomys ingens","Rodentia"
"Rhizomys pruinosus","Rodentia"
"Mus oubanguii","Rodentia"
"Thoopterus nigrescens","Chiroptera"
"Thoopterus nigrescens","Chiroptera"
"Thoopterus nigrescens","Chiroptera"
"Thoopterus nigrescens","Chiroptera"
"Thoopterus nigrescens","Chiroptera"
"Thoopterus nigrescens","Chiroptera"
"Thoopterus nigrescens","Chiroptera"
"Thoopterus nigrescens","Chiroptera"
"Thoopterus nigrescens","Chiroptera"
"Onychomys leucogaster","Rodentia"
"Histiotus montanus","Chiroptera"
"Chlorocebus pygerythrus","Primates"
"Chlorocebus pygerythrus","Primates"
"Chlorocebus pygerythrus","Primates"
"Chlorocebus pygerythrus","Primates"
"Chlorocebus pygerythrus","Primates"
"Chlorocebus pygerythrus","Primates"
"Nycticebus hilleri","Primates"
"Maxomys ochraceiventer","Rodentia"
"Sorex satunini","Eulipotyphla"
"Pygathrix cinerea","Primates"
"Hipposideros gentilis","Chiroptera"
"Hipposideros gentilis","Chiroptera"
"Hipposideros gentilis","Chiroptera"
"Eulemur macaco","Primates"
"Eulemur macaco","Primates"
"Eulemur macaco","Primates"
"Vespadelus baverstocki","Chiroptera"
"Capra walie","Cetartiodactyla"
"Ailuropoda melanoleuca","Carnivora"
"Ailuropoda melanoleuca","Carnivora"
"Cryptotis peregrina","Eulipotyphla"
"Mormopterus lumsdenae","Chiroptera"
"Mormopterus lumsdenae","Chiroptera"
"Mormopterus lumsdenae","Chiroptera"
"Mormopterus lumsdenae","Chiroptera"
"Mormopterus lumsdenae","Chiroptera"
"Microcebus ravelobensis","Primates"
"Sundasciurus moellendorffi","Rodentia"
"Sundasciurus moellendorffi","Rodentia"
"Sundasciurus moellendorffi","Rodentia"
"Sundasciurus moellendorffi","Rodentia"
"Sundasciurus moellendorffi","Rodentia"
"Poelagus marjorita","Lagomorpha"
"Poelagus marjorita","Lagomorpha"
"Dolichotis patagonum","Rodentia"
"Crossarchus alexandri","Carnivora"
"Graphiurus microtis","Rodentia"
"Chaerephon chapini","Chiroptera"
"Chaerephon chapini","Chiroptera"
"Ctenomys sericeus","Rodentia"
"Praomys delectorum","Rodentia"
"Sylvilagus robustus","Lagomorpha"
"Anomalurus pusillus","Rodentia"
"Rhogeessa io","Chiroptera"
"Rhogeessa io","Chiroptera"
"Rhogeessa io","Chiroptera"
"Phyllotis magister","Rodentia"
"Gazella bennettii","Cetartiodactyla"
"Phyllotis amicus","Rodentia"
"Macaca nigra","Primates"
"Macaca nigra","Primates"
"Macaca nigra","Primates"
"Macaca nigra","Primates"
"Macaca nigra","Primates"
"Thylogale browni","Diprotodontia"
"Thylogale browni","Diprotodontia"
"Thylogale browni","Diprotodontia"
"Thylogale browni","Diprotodontia"
"Thylogale browni","Diprotodontia"
"Thylogale browni","Diprotodontia"
"Heliosciurus gambianus","Rodentia"
"Suncus remyi","Eulipotyphla"
"Mastomys kollmannspergeri","Rodentia"
"Millardia kathleenae","Rodentia"
"Scotoecus hirundo","Chiroptera"
"Proechimys longicaudatus","Rodentia"
"Mesocricetus raddei","Rodentia"
"Dasypus septemcinctus","Cingulata"
"Hipposideros hypophyllus","Chiroptera"
"Hipposideros hypophyllus","Chiroptera"
"Antechinus stuartii","Dasyuromorphia"
"Lasiurus salinae","Chiroptera"
"Mus crociduroides","Rodentia"
"Hylobates muelleri","Primates"
"Microperoryctes aplini","Peramelemorphia"
"Dipodomys gravipes","Rodentia"
"Kerivoula phalaena","Chiroptera"
"Cynictis penicillata","Carnivora"
"Megadendromus nikolausi","Rodentia"
"Rungwecebus kipunji","Primates"
"Myotis indochinensis","Chiroptera"
"Myotis indochinensis","Chiroptera"
"Myotis indochinensis","Chiroptera"
"Myotis indochinensis","Chiroptera"
"Myotis indochinensis","Chiroptera"
"Myotis indochinensis","Chiroptera"
"Myotis indochinensis","Chiroptera"
"Myotis indochinensis","Chiroptera"
"Myotis indochinensis","Chiroptera"
"Myotis indochinensis","Chiroptera"
"Ammospermophilus interpres","Rodentia"
"Lamottemys okuensis","Rodentia"
"Saimiri cassiquiarensis","Primates"
"Saimiri cassiquiarensis","Primates"
"Saimiri cassiquiarensis","Primates"
"Macropus eugenii","Diprotodontia"
"Macropus eugenii","Diprotodontia"
"Macropus eugenii","Diprotodontia"
"Macropus eugenii","Diprotodontia"
"Macropus eugenii","Diprotodontia"
"Macropus eugenii","Diprotodontia"
"Macropus eugenii","Diprotodontia"
"Macropus eugenii","Diprotodontia"
"Macropus eugenii","Diprotodontia"
"Macropus eugenii","Diprotodontia"
"Macropus eugenii","Diprotodontia"
"Allactaga balikunica","Rodentia"
"Crocidura whitakeri","Eulipotyphla"
"Phyllotis gerbillus","Rodentia"
"Dendromus mesomelas","Rodentia"
"Atherurus africanus","Rodentia"
"Pipistrellus endoi","Chiroptera"
"Pipistrellus endoi","Chiroptera"
"Vulpes bengalensis","Carnivora"
"Cerradomys subflavus","Rodentia"
"Dobsonia chapmani","Chiroptera"
"Dobsonia chapmani","Chiroptera"
"Micromys minutus","Rodentia"
"Micromys minutus","Rodentia"
"Micromys minutus","Rodentia"
"Micromys minutus","Rodentia"
"Micromys minutus","Rodentia"
"Micromys minutus","Rodentia"
"Micromys minutus","Rodentia"
"Micromys minutus","Rodentia"
"Micromys minutus","Rodentia"
"Micromys minutus","Rodentia"
"Micromys minutus","Rodentia"
"Micromys minutus","Rodentia"
"Micromys minutus","Rodentia"
"Micromys minutus","Rodentia"
"Micromys minutus","Rodentia"
"Micromys minutus","Rodentia"
"Abrocoma cinerea","Rodentia"
"Reithrodontomys raviventris","Rodentia"
"Reithrodontomys raviventris","Rodentia"
"Sundasciurus juvencus","Rodentia"
"Sundasciurus juvencus","Rodentia"
"Pipistrellus ceylonicus","Chiroptera"
"Pipistrellus ceylonicus","Chiroptera"
"Pipistrellus ceylonicus","Chiroptera"
"Macropus bernardus","Diprotodontia"
"Lasiurus pfeifferi","Chiroptera"
"Taxidea taxus","Carnivora"
"Hystrix brachyura","Rodentia"
"Rhyneptesicus nasutus","Chiroptera"
"Habromys lophurus","Rodentia"
"Soricomys montanus","Rodentia"
"Thomomys umbrinus","Rodentia"
"Murina ussuriensis","Chiroptera"
"Murina ussuriensis","Chiroptera"
"Murina ussuriensis","Chiroptera"
"Murina ussuriensis","Chiroptera"
"Murina ussuriensis","Chiroptera"
"Murina ussuriensis","Chiroptera"
"Murina ussuriensis","Chiroptera"
"Murina ussuriensis","Chiroptera"
"Murina ussuriensis","Chiroptera"
"Juliomys rimofrons","Rodentia"
"Coendou spinosus","Rodentia"
"Sus barbatus","Cetartiodactyla"
"Sus barbatus","Cetartiodactyla"
"Sus barbatus","Cetartiodactyla"
"Sus barbatus","Cetartiodactyla"
"Sus barbatus","Cetartiodactyla"
"Sus barbatus","Cetartiodactyla"
"Sus barbatus","Cetartiodactyla"
"Sus barbatus","Cetartiodactyla"
"Sus barbatus","Cetartiodactyla"
"Sus barbatus","Cetartiodactyla"
"Sus barbatus","Cetartiodactyla"
"Sus barbatus","Cetartiodactyla"
"Sus barbatus","Cetartiodactyla"
"Sus barbatus","Cetartiodactyla"
"Sus barbatus","Cetartiodactyla"
"Sus barbatus","Cetartiodactyla"
"Sus barbatus","Cetartiodactyla"
"Sus barbatus","Cetartiodactyla"
"Sus barbatus","Cetartiodactyla"
"Sus barbatus","Cetartiodactyla"
"Sus barbatus","Cetartiodactyla"
"Sus barbatus","Cetartiodactyla"
"Sus barbatus","Cetartiodactyla"
"Sus barbatus","Cetartiodactyla"
"Sus barbatus","Cetartiodactyla"
"Sus barbatus","Cetartiodactyla"
"Sus barbatus","Cetartiodactyla"
"Sus barbatus","Cetartiodactyla"
"Sus barbatus","Cetartiodactyla"
"Sus barbatus","Cetartiodactyla"
"Sus barbatus","Cetartiodactyla"
"Sus barbatus","Cetartiodactyla"
"Sus barbatus","Cetartiodactyla"
"Sus barbatus","Cetartiodactyla"
"Handleyomys fuscatus","Rodentia"
"Petromus typicus","Rodentia"
"Lepus townsendii","Lagomorpha"
"Perodicticus edwardsi","Primates"
"Paraxerus ochraceus","Rodentia"
"Napaeozapus insignis","Rodentia"
"Chaerephon solomonis","Chiroptera"
"Chaerephon solomonis","Chiroptera"
"Eonycteris spelaea","Chiroptera"
"Eonycteris spelaea","Chiroptera"
"Eonycteris spelaea","Chiroptera"
"Eonycteris spelaea","Chiroptera"
"Eonycteris spelaea","Chiroptera"
"Eonycteris spelaea","Chiroptera"
"Eonycteris spelaea","Chiroptera"
"Eonycteris spelaea","Chiroptera"
"Eonycteris spelaea","Chiroptera"
"Eonycteris spelaea","Chiroptera"
"Eonycteris spelaea","Chiroptera"
"Eonycteris spelaea","Chiroptera"
"Eonycteris spelaea","Chiroptera"
"Eonycteris spelaea","Chiroptera"
"Eonycteris spelaea","Chiroptera"
"Eonycteris spelaea","Chiroptera"
"Eonycteris spelaea","Chiroptera"
"Eonycteris spelaea","Chiroptera"
"Eonycteris spelaea","Chiroptera"
"Tarsius pumilus","Primates"
"Hipposideros caffer","Chiroptera"
"Hipposideros caffer","Chiroptera"
"Trichys fasciculata","Rodentia"
"Trichys fasciculata","Rodentia"
"Trichys fasciculata","Rodentia"
"Bassariscus sumichrasti","Carnivora"
"Artibeus obscurus","Chiroptera"
"Pteropus intermedius","Chiroptera"
"Trachypithecus pileatus","Primates"
"Trachypithecus pileatus","Primates"
"Trachypithecus pileatus","Primates"
"Trachypithecus pileatus","Primates"
"Cebus capucinus","Primates"
"Cebus capucinus","Primates"
"Peromyscus sejugis","Rodentia"
"Peromyscus sejugis","Rodentia"
"Rhipidomys caucensis","Rodentia"
"Kerivoula lenis","Chiroptera"
"Kerivoula lenis","Chiroptera"
"Ctenomys lewisi","Rodentia"
"Hypsugo eisentrauti","Chiroptera"
"Hypsugo eisentrauti","Chiroptera"
"Microtus levis","Rodentia"
"Microtus levis","Rodentia"
"Microtus levis","Rodentia"
"Crocidura nigripes","Eulipotyphla"
"Pipistrellus imbricatus","Chiroptera"
"Pipistrellus imbricatus","Chiroptera"
"Pipistrellus imbricatus","Chiroptera"
"Pipistrellus imbricatus","Chiroptera"
"Pipistrellus imbricatus","Chiroptera"
"Pipistrellus imbricatus","Chiroptera"
"Pipistrellus imbricatus","Chiroptera"
"Lonchophylla orienticollina","Chiroptera"
"Graphiurus nagtglasii","Rodentia"
"Meriones rex","Rodentia"
"Kerivoula lanosa","Chiroptera"
"Crocidura foxi","Eulipotyphla"
"Habromys ixtlani","Rodentia"
"Sapajus libidinosus","Primates"
"Sorex tundrensis","Eulipotyphla"
"Nyctereutes procyonoides","Carnivora"
"Nyctereutes procyonoides","Carnivora"
"Nyctereutes procyonoides","Carnivora"
"Nyctereutes procyonoides","Carnivora"
"Nyctereutes procyonoides","Carnivora"
"Nyctereutes procyonoides","Carnivora"
"Nyctereutes procyonoides","Carnivora"
"Nyctereutes procyonoides","Carnivora"
"Nyctereutes procyonoides","Carnivora"
"Glauconycteris humeralis","Chiroptera"
"Megasorex gigas","Eulipotyphla"
"Cricetulus migratorius","Rodentia"
"Cricetulus migratorius","Rodentia"
"Steatomys krebsii","Rodentia"
"Lepilemur edwardsi","Primates"
"Crocidura olivieri","Eulipotyphla"
"Thomasomys erro","Rodentia"
"Prosciurillus weberi","Rodentia"
"Myotis austroriparius","Chiroptera"
"Toromys grandis","Rodentia"
"Dasyprocta kalinowskii","Rodentia"
"Cacajao ayresi","Primates"
"Nomascus gabriellae","Primates"
"Reithrodon typicus","Rodentia"
"Musonycteris harrisoni","Chiroptera"
"Meriones sacramenti","Rodentia"
"Phyllotis andium","Rodentia"
"Trogopterus xanthipes","Rodentia"
"Abrothrix lanosus","Rodentia"
"Thylamys cinderella","Didelphimorphia"
"Prometheomys schaposchnikowi","Rodentia"
"Arvicola scherman","Rodentia"
"Cricetulus lama","Rodentia"
"Tenrec ecaudatus","Afrosoricida"
"Arctogalidia trivirgata","Carnivora"
"Arctogalidia trivirgata","Carnivora"
"Arctogalidia trivirgata","Carnivora"
"Arctogalidia trivirgata","Carnivora"
"Arctogalidia trivirgata","Carnivora"
"Arctogalidia trivirgata","Carnivora"
"Arctogalidia trivirgata","Carnivora"
"Arctogalidia trivirgata","Carnivora"
"Arctogalidia trivirgata","Carnivora"
"Arctogalidia trivirgata","Carnivora"
"Arctogalidia trivirgata","Carnivora"
"Arctogalidia trivirgata","Carnivora"
"Arctogalidia trivirgata","Carnivora"
"Arctogalidia trivirgata","Carnivora"
"Arctogalidia trivirgata","Carnivora"
"Arctogalidia trivirgata","Carnivora"
"Arctogalidia trivirgata","Carnivora"
"Arctogalidia trivirgata","Carnivora"
"Arctogalidia trivirgata","Carnivora"
"Arctogalidia trivirgata","Carnivora"
"Rhinopithecus avunculus","Primates"
"Tolypeutes tricinctus","Cingulata"
"Spermophilus suslicus","Rodentia"
"Spermophilus suslicus","Rodentia"
"Crocidura silacea","Eulipotyphla"
"Melonycteris melanops","Chiroptera"
"Melonycteris melanops","Chiroptera"
"Melonycteris melanops","Chiroptera"
"Melonycteris melanops","Chiroptera"
"Melonycteris melanops","Chiroptera"
"Melonycteris melanops","Chiroptera"
"Melonycteris melanops","Chiroptera"
"Melonycteris melanops","Chiroptera"
"Melonycteris melanops","Chiroptera"
"Melonycteris melanops","Chiroptera"
"Melonycteris melanops","Chiroptera"
"Melonycteris melanops","Chiroptera"
"Melonycteris melanops","Chiroptera"
"Melonycteris melanops","Chiroptera"
"Melonycteris melanops","Chiroptera"
"Melonycteris melanops","Chiroptera"
"Melonycteris melanops","Chiroptera"
"Melonycteris melanops","Chiroptera"
"Melonycteris melanops","Chiroptera"
"Melonycteris melanops","Chiroptera"
"Melonycteris melanops","Chiroptera"
"Melonycteris melanops","Chiroptera"
"Melonycteris melanops","Chiroptera"
"Melonycteris melanops","Chiroptera"
"Melonycteris melanops","Chiroptera"
"Melonycteris melanops","Chiroptera"
"Melonycteris melanops","Chiroptera"
"Melonycteris melanops","Chiroptera"
"Melonycteris melanops","Chiroptera"
"Melonycteris melanops","Chiroptera"
"Melonycteris melanops","Chiroptera"
"Melonycteris melanops","Chiroptera"
"Melonycteris melanops","Chiroptera"
"Melonycteris melanops","Chiroptera"
"Melonycteris melanops","Chiroptera"
"Pseudantechinus woolleyae","Dasyuromorphia"
"Petrogale burbidgei","Diprotodontia"
"Petrogale burbidgei","Diprotodontia"
"Petrogale burbidgei","Diprotodontia"
"Petrogale burbidgei","Diprotodontia"
"Petrogale burbidgei","Diprotodontia"
"Rattus omichlodes","Rodentia"
"Gardnerycteris koepckeae","Chiroptera"
"Cricetulus barabensis","Rodentia"
"Cricetulus barabensis","Rodentia"
"Cricetulus barabensis","Rodentia"
"Myotis borneoensis","Chiroptera"
"Oligoryzomys brendae","Rodentia"
"Neotamias sonomae","Rodentia"
"Talpa occidentalis","Eulipotyphla"
"Mesembriomys macrurus","Rodentia"
"Mesembriomys macrurus","Rodentia"
"Mesembriomys macrurus","Rodentia"
"Mesembriomys macrurus","Rodentia"
"Mesembriomys macrurus","Rodentia"
"Eptesicus serotinus","Chiroptera"
"Eptesicus serotinus","Chiroptera"
"Eptesicus serotinus","Chiroptera"
"Eptesicus serotinus","Chiroptera"
"Eptesicus serotinus","Chiroptera"
"Eptesicus serotinus","Chiroptera"
"Eptesicus serotinus","Chiroptera"
"Eptesicus serotinus","Chiroptera"
"Eptesicus serotinus","Chiroptera"
"Eptesicus serotinus","Chiroptera"
"Eptesicus serotinus","Chiroptera"
"Eptesicus serotinus","Chiroptera"
"Eptesicus serotinus","Chiroptera"
"Eptesicus serotinus","Chiroptera"
"Eptesicus serotinus","Chiroptera"
"Eptesicus serotinus","Chiroptera"
"Mastomys erythroleucus","Rodentia"
"Rhagomys longilingua","Rodentia"
"Marmota menzbieri","Rodentia"
"Peropteryx pallidoptera","Chiroptera"
"Sorex milleri","Eulipotyphla"
"Brucepattersonius iheringi","Rodentia"
"Sciurotamias davidianus","Rodentia"
"Saguinus ursulus","Primates"
"Rattus pococki","Rodentia"
"Vespertilio sinensis","Chiroptera"
"Vespertilio sinensis","Chiroptera"
"Vespertilio sinensis","Chiroptera"
"Calomyscus urartensis","Rodentia"
"Marmosa alstoni","Didelphimorphia"
"Eothenomys cachinus","Rodentia"
"Xerus princeps","Rodentia"
"Hylaeamys perenensis","Rodentia"
"Plecturocebus pallescens","Primates"
"Presbytis hosei","Primates"
"Presbytis hosei","Primates"
"Lepus europaeus","Lagomorpha"
"Lepus europaeus","Lagomorpha"
"Lepus europaeus","Lagomorpha"
"Lepus europaeus","Lagomorpha"
"Lepus europaeus","Lagomorpha"
"Lepus europaeus","Lagomorpha"
"Lepus europaeus","Lagomorpha"
"Lepus europaeus","Lagomorpha"
"Lepus europaeus","Lagomorpha"
"Sundasciurus davensis","Rodentia"
"Microtus thomasi","Rodentia"
"Platyrrhinus brachycephalus","Chiroptera"
"Notiosorex villai","Eulipotyphla"
"Crocidura ansellorum","Eulipotyphla"
"Nyctimene vizcaccia","Chiroptera"
"Nyctimene vizcaccia","Chiroptera"
